signal_time,entry_time,exit_time,side,entry,exit,stop,target,r_multiple,result,grade,mtf_score,alignment
2026-06-01T12:00:00+05:30,2026-06-01T12:00:00+05:30,2026-06-01T12:07:00+05:30,SELL,23493.65,23520.007142857143,23520.007142857143,23460.703571428574,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-01T12:10:00+05:30,2026-06-01T12:10:00+05:30,2026-06-01T12:15:00+05:30,SELL,23506.9,23531.985714285714,23531.985714285714,23475.54285714286,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-01T13:05:00+05:30,2026-06-01T13:05:00+05:30,2026-06-01T13:12:00+05:30,SELL,23495.7,23466.525892857142,23519.039285714287,23466.525892857142,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-01T13:15:00+05:30,2026-06-01T13:15:00+05:30,2026-06-01T13:30:00+05:30,SELL,23459.95,23481.25,23481.25,23433.325,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-01T13:50:00+05:30,2026-06-01T13:50:00+05:30,2026-06-01T14:03:00+05:30,SELL,23461.95,23435.18660714286,23483.360714285714,23435.18660714286,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-01T14:05:00+05:30,2026-06-01T14:05:00+05:30,2026-06-01T14:15:00+05:30,SELL,23442.9,23415.038392857143,23465.18928571429,23415.038392857143,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-01T14:20:00+05:30,2026-06-01T14:20:00+05:30,2026-06-01T14:25:00+05:30,SELL,23422.55,23396.41607142857,23443.457142857143,23396.41607142857,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-01T14:30:00+05:30,2026-06-01T14:30:00+05:30,2026-06-01T14:39:00+05:30,SELL,23394.1,23415.43571428571,23415.43571428571,23367.430357142857,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-02T10:15:00+05:30,2026-06-02T10:15:00+05:30,2026-06-02T10:22:00+05:30,SELL,23281.95,23317.485714285714,23317.485714285714,23237.530357142856,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-06-02T11:45:00+05:30,2026-06-02T11:45:00+05:30,2026-06-02T12:34:00+05:30,SELL,23298.3,23325.217857142856,23325.217857142856,23264.652678571427,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-06-02T13:30:00+05:30,2026-06-02T13:30:00+05:30,2026-06-02T14:10:00+05:30,BUY,23502.7,23545.253571428573,23468.657142857144,23545.253571428573,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-02T14:15:00+05:30,2026-06-02T14:15:00+05:30,2026-06-02T14:20:00+05:30,BUY,23540.1,23516.02142857143,23516.02142857143,23570.198214285712,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-03T10:15:00+05:30,2026-06-03T10:15:00+05:30,2026-06-03T11:46:00+05:30,SELL,23240.45,23219.4,23288.007142857143,23181.003571428573,0.4426,TIME_EXIT,A,65,INTRADAY ALIGNED
2026-06-03T12:00:00+05:30,2026-06-03T12:00:00+05:30,2026-06-03T12:04:00+05:30,SELL,23193.25,23165.316964285714,23215.59642857143,23165.316964285714,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-03T12:05:00+05:30,2026-06-03T12:05:00+05:30,2026-06-03T12:22:00+05:30,SELL,23172.0,23196.95357142857,23196.95357142857,23140.808035714286,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-03T14:15:00+05:30,2026-06-03T14:15:00+05:30,2026-06-03T14:24:00+05:30,BUY,23388.3,23429.514285714286,23355.32857142857,23429.514285714286,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-03T14:25:00+05:30,2026-06-03T14:25:00+05:30,2026-06-03T15:02:00+05:30,BUY,23434.7,23399.875,23399.875,23478.23125,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-04T10:05:00+05:30,2026-06-04T10:05:00+05:30,2026-06-04T10:38:00+05:30,BUY,23421.15,23380.985714285714,23380.985714285714,23471.35535714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-04T10:50:00+05:30,2026-06-04T10:50:00+05:30,2026-06-04T11:04:00+05:30,BUY,23420.3,23389.067857142858,23389.067857142858,23459.340178571427,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-04T11:45:00+05:30,2026-06-04T11:45:00+05:30,2026-06-04T11:54:00+05:30,BUY,23443.75,23416.739285714284,23416.739285714284,23477.51339285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-05T10:15:00+05:30,2026-06-05T10:15:00+05:30,2026-06-05T10:36:00+05:30,BUY,23467.7,23430.535714285717,23430.535714285717,23514.155357142856,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-05T13:00:00+05:30,2026-06-05T13:00:00+05:30,2026-06-05T13:12:00+05:30,SELL,23367.55,23337.585714285713,23391.52142857143,23337.585714285713,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-05T13:15:00+05:30,2026-06-05T13:15:00+05:30,2026-06-05T13:31:00+05:30,SELL,23337.95,23308.6375,23361.4,23308.6375,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-05T13:35:00+05:30,2026-06-05T13:35:00+05:30,2026-06-05T14:01:00+05:30,SELL,23310.9,23339.060714285715,23339.060714285715,23275.69910714286,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-05T14:20:00+05:30,2026-06-05T14:20:00+05:30,2026-06-05T14:27:00+05:30,SELL,23311.45,23336.717857142856,23336.717857142856,23279.865178571432,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-08T14:15:00+05:30,2026-06-08T14:15:00+05:30,2026-06-08T14:45:00+05:30,SELL,23157.35,23174.682142857142,23174.682142857142,23135.68482142857,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-09T10:50:00+05:30,2026-06-09T10:50:00+05:30,2026-06-09T10:55:00+05:30,SELL,23132.15,23154.46785714286,23154.46785714286,23104.25267857143,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-09T14:10:00+05:30,2026-06-09T14:10:00+05:30,2026-06-09T14:25:00+05:30,BUY,23207.2,23187.92142857143,23187.92142857143,23231.298214285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-09T14:30:00+05:30,2026-06-09T14:30:00+05:30,2026-06-09T14:40:00+05:30,BUY,23214.95,23237.173214285714,23197.17142857143,23237.173214285714,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-09T14:45:00+05:30,2026-06-09T14:45:00+05:30,2026-06-09T14:57:00+05:30,BUY,23251.1,23275.81875,23231.324999999997,23275.81875,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-10T09:45:00+05:30,2026-06-10T09:45:00+05:30,2026-06-10T10:15:00+05:30,BUY,23353.7,23321.692857142858,23321.692857142858,23393.70892857143,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-10T11:15:00+05:30,2026-06-10T11:15:00+05:30,2026-06-10T11:31:00+05:30,BUY,23373.65,23399.41785714286,23353.035714285717,23399.41785714286,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-10T11:35:00+05:30,2026-06-10T11:35:00+05:30,2026-06-10T12:41:00+05:30,BUY,23388.45,23370.067857142858,23370.067857142858,23411.42767857143,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-10T13:05:00+05:30,2026-06-10T13:05:00+05:30,2026-06-10T13:20:00+05:30,BUY,23417.35,23398.699999999997,23398.699999999997,23440.6625,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-10T14:45:00+05:30,2026-06-10T14:45:00+05:30,2026-06-10T15:06:00+05:30,SELL,23262.85,23232.69375,23286.975,23232.69375,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-11T10:00:00+05:30,2026-06-11T10:00:00+05:30,2026-06-11T10:09:00+05:30,SELL,23117.6,23156.121428571427,23156.121428571427,23069.448214285712,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-11T12:35:00+05:30,2026-06-11T12:35:00+05:30,2026-06-11T12:38:00+05:30,BUY,23322.05,23301.78214285714,23301.78214285714,23347.38482142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-11T12:40:00+05:30,2026-06-11T12:40:00+05:30,2026-06-11T12:50:00+05:30,BUY,23299.75,23278.70357142857,23278.70357142857,23326.058035714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-11T13:00:00+05:30,2026-06-11T13:00:00+05:30,2026-06-11T13:10:00+05:30,BUY,23308.25,23288.024999999998,23288.024999999998,23333.53125,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-12T11:15:00+05:30,2026-06-12T11:15:00+05:30,2026-06-12T11:20:00+05:30,BUY,23379.1,23361.175,23361.175,23401.50625,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-12T11:35:00+05:30,2026-06-12T11:35:00+05:30,2026-06-12T11:49:00+05:30,BUY,23367.25,23387.495535714286,23351.053571428572,23387.495535714286,1.25,WIN,A,70,INTRADAY ALIGNED
2026-06-12T11:50:00+05:30,2026-06-12T11:50:00+05:30,2026-06-12T12:09:00+05:30,BUY,23386.7,23371.04642857143,23371.04642857143,23406.266964285714,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-12T13:35:00+05:30,2026-06-12T13:35:00+05:30,2026-06-12T13:38:00+05:30,BUY,23426.7,23452.09285714286,23406.385714285716,23452.09285714286,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-12T13:40:00+05:30,2026-06-12T13:40:00+05:30,2026-06-12T13:48:00+05:30,BUY,23463.45,23491.798214285714,23440.77142857143,23491.798214285714,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-12T13:50:00+05:30,2026-06-12T13:50:00+05:30,2026-06-12T14:15:00+05:30,BUY,23494.55,23524.21964285714,23470.814285714285,23524.21964285714,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-12T14:20:00+05:30,2026-06-12T14:20:00+05:30,2026-06-12T14:41:00+05:30,BUY,23536.7,23570.8875,23509.35,23570.8875,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-12T14:45:00+05:30,2026-06-12T14:45:00+05:30,2026-06-12T14:54:00+05:30,BUY,23571.85,23601.979464285712,23547.746428571427,23601.979464285712,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-15T09:45:00+05:30,2026-06-15T09:45:00+05:30,2026-06-15T11:16:00+05:30,BUY,23966.55,23965.55,23917.275,24028.14375,-0.0203,TIME_EXIT,A+,90,INTRADAY ALIGNED
2026-06-16T10:45:00+05:30,2026-06-16T10:45:00+05:30,2026-06-16T11:11:00+05:30,BUY,23962.2,23941.31428571429,23941.31428571429,23988.307142857142,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-16T13:15:00+05:30,2026-06-16T13:15:00+05:30,2026-06-16T13:28:00+05:30,BUY,23946.65,23968.998214285715,23928.77142857143,23968.998214285715,1.25,WIN,A,75,INTRADAY ALIGNED
2026-06-16T13:30:00+05:30,2026-06-16T13:30:00+05:30,2026-06-16T14:11:00+05:30,BUY,23967.15,23990.86875,23948.175000000003,23990.86875,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-16T14:15:00+05:30,2026-06-16T14:15:00+05:30,2026-06-16T14:25:00+05:30,BUY,23994.0,23979.40357142857,23979.40357142857,24012.245535714286,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-16T14:35:00+05:30,2026-06-16T14:35:00+05:30,2026-06-16T14:44:00+05:30,BUY,23995.35,23981.910714285714,23981.910714285714,24012.149107142857,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-17T09:30:00+05:30,2026-06-17T09:30:00+05:30,2026-06-17T09:41:00+05:30,BUY,24022.75,24054.120535714286,23997.65357142857,24054.120535714286,1.25,WIN,A,70,INTRADAY ALIGNED
2026-06-17T09:45:00+05:30,2026-06-17T09:45:00+05:30,2026-06-17T10:56:00+05:30,BUY,24063.8,24094.335714285713,24039.371428571427,24094.335714285713,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-17T11:20:00+05:30,2026-06-17T11:20:00+05:30,2026-06-17T11:34:00+05:30,BUY,24088.55,24107.59464285714,24073.314285714285,24107.59464285714,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-17T11:35:00+05:30,2026-06-17T11:35:00+05:30,2026-06-17T11:38:00+05:30,BUY,24099.45,24085.492857142857,24085.492857142857,24116.89642857143,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-18T09:30:00+05:30,2026-06-18T09:30:00+05:30,2026-06-18T09:38:00+05:30,BUY,24092.2,24071.314285714285,24071.314285714285,24118.307142857146,-1.0,LOSS,A,70,INTRADAY ALIGNED
2026-06-18T09:45:00+05:30,2026-06-18T09:45:00+05:30,2026-06-18T10:40:00+05:30,BUY,24112.0,24088.525,24088.525,24141.34375,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-18T12:30:00+05:30,2026-06-18T12:30:00+05:30,2026-06-18T13:26:00+05:30,BUY,24120.85,24103.796428571426,24103.796428571426,24142.166964285712,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-06-19T10:55:00+05:30,2026-06-19T10:55:00+05:30,2026-06-19T11:16:00+05:30,SELL,23947.2,23965.860714285714,23965.860714285714,23923.87410714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-19T11:25:00+05:30,2026-06-19T11:25:00+05:30,2026-06-19T11:36:00+05:30,SELL,23949.0,23965.260714285716,23965.260714285716,23928.67410714286,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-19T11:50:00+05:30,2026-06-19T11:50:00+05:30,2026-06-19T12:02:00+05:30,SELL,23945.0,23960.125,23960.125,23926.09375,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-19T12:45:00+05:30,2026-06-19T12:45:00+05:30,2026-06-19T12:59:00+05:30,SELL,23952.05,23934.55,23966.05,23934.55,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-19T13:25:00+05:30,2026-06-19T13:25:00+05:30,2026-06-19T13:32:00+05:30,SELL,23916.8,23932.85714285714,23932.85714285714,23896.72857142857,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-22T10:00:00+05:30,2026-06-22T10:00:00+05:30,2026-06-22T11:31:00+05:30,BUY,24141.5,24161.3,24117.125,24171.96875,0.8123,TIME_EXIT,A,65,INTRADAY ALIGNED
2026-06-22T11:35:00+05:30,2026-06-22T11:35:00+05:30,2026-06-22T11:43:00+05:30,BUY,24161.9,24149.153571428575,24149.153571428575,24177.833035714288,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-23T11:00:00+05:30,2026-06-23T11:00:00+05:30,2026-06-23T11:08:00+05:30,SELL,24093.6,24106.189285714285,24106.189285714285,24077.863392857143,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-23T11:45:00+05:30,2026-06-23T11:45:00+05:30,2026-06-23T11:46:00+05:30,SELL,24082.5,24065.410714285714,24096.17142857143,24065.410714285714,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-23T11:50:00+05:30,2026-06-23T11:50:00+05:30,2026-06-23T11:56:00+05:30,SELL,24022.55,24000.795535714286,24039.95357142857,24000.795535714286,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-23T12:00:00+05:30,2026-06-23T12:00:00+05:30,2026-06-23T12:09:00+05:30,SELL,23982.6,23957.74732142857,24002.48214285714,23957.74732142857,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-23T12:10:00+05:30,2026-06-23T12:10:00+05:30,2026-06-23T12:22:00+05:30,SELL,23967.35,23940.867857142854,23988.535714285714,23940.867857142854,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-23T12:25:00+05:30,2026-06-23T12:25:00+05:30,2026-06-23T12:27:00+05:30,SELL,23923.6,23947.317857142858,23947.317857142858,23893.952678571426,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-23T12:30:00+05:30,2026-06-23T12:30:00+05:30,2026-06-23T13:02:00+05:30,SELL,23949.65,23918.703571428574,23974.407142857144,23918.703571428574,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-23T13:05:00+05:30,2026-06-23T13:05:00+05:30,2026-06-23T13:31:00+05:30,SELL,23920.65,23891.654464285715,23943.84642857143,23891.654464285715,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-23T13:35:00+05:30,2026-06-23T13:35:00+05:30,2026-06-23T13:44:00+05:30,SELL,23870.95,23891.732142857145,23891.732142857145,23844.972321428573,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-23T13:55:00+05:30,2026-06-23T13:55:00+05:30,2026-06-23T14:06:00+05:30,SELL,23876.6,23896.65357142857,23896.65357142857,23851.533035714285,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-24T09:50:00+05:30,2026-06-24T09:50:00+05:30,2026-06-24T10:01:00+05:30,SELL,23818.35,23855.639285714286,23855.639285714286,23771.738392857143,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-24T11:45:00+05:30,2026-06-24T11:45:00+05:30,2026-06-24T12:11:00+05:30,BUY,24006.45,23986.317857142858,23986.317857142858,24031.61517857143,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-24T12:25:00+05:30,2026-06-24T12:25:00+05:30,2026-06-24T12:30:00+05:30,BUY,24005.8,23989.171428571426,23989.171428571426,24026.585714285713,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-24T13:10:00+05:30,2026-06-24T13:10:00+05:30,2026-06-24T13:18:00+05:30,BUY,24020.1,24041.983928571426,24002.592857142856,24041.983928571426,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-24T13:20:00+05:30,2026-06-24T13:20:00+05:30,2026-06-24T13:35:00+05:30,BUY,24046.5,24068.799107142855,24028.660714285714,24068.799107142855,1.25,WIN,A,65,INTRADAY ALIGNED
2026-06-24T13:40:00+05:30,2026-06-24T13:40:00+05:30,2026-06-24T13:59:00+05:30,BUY,24070.6,24051.85714285714,24051.85714285714,24094.02857142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-24T14:20:00+05:30,2026-06-24T14:20:00+05:30,2026-06-24T14:33:00+05:30,BUY,24058.05,24040.317857142858,24040.317857142858,24080.215178571427,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-25T10:00:00+05:30,2026-06-25T10:00:00+05:30,2026-06-25T11:31:00+05:30,BUY,24178.65,24182.45,24149.11785714286,24215.56517857143,0.1287,TIME_EXIT,A,65,INTRADAY ALIGNED
2026-06-25T11:45:00+05:30,2026-06-25T11:45:00+05:30,2026-06-25T11:58:00+05:30,BUY,24197.1,24216.225,24181.8,24216.225,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-25T12:00:00+05:30,2026-06-25T12:00:00+05:30,2026-06-25T12:12:00+05:30,BUY,24238.75,24258.745535714286,24222.75357142857,24258.745535714286,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-06-25T14:45:00+05:30,2026-06-25T14:45:00+05:30,2026-06-25T14:54:00+05:30,SELL,24072.75,24096.139285714286,24096.139285714286,24043.51339285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-06-29T11:35:00+05:30,2026-06-29T11:35:00+05:30,2026-06-29T12:13:00+05:30,SELL,24030.85,24001.358928571426,24054.442857142854,24001.358928571426,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-29T12:15:00+05:30,2026-06-29T12:15:00+05:30,2026-06-29T12:30:00+05:30,SELL,23995.95,23972.58392857143,24014.64285714286,23972.58392857143,1.25,WIN,A,80,INTRADAY ALIGNED
2026-06-29T12:35:00+05:30,2026-06-29T12:35:00+05:30,2026-06-29T12:58:00+05:30,SELL,23944.5,23965.3,23965.3,23918.5,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-29T13:25:00+05:30,2026-06-29T13:25:00+05:30,2026-06-29T13:31:00+05:30,SELL,23951.8,23972.114285714284,23972.114285714284,23926.40714285714,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-06-30T09:30:00+05:30,2026-06-30T09:30:00+05:30,2026-06-30T09:48:00+05:30,SELL,23896.7,23854.360714285714,23930.571428571428,23854.360714285714,1.25,WIN,A,70,INTRADAY ALIGNED
2026-06-30T09:50:00+05:30,2026-06-30T09:50:00+05:30,2026-06-30T10:03:00+05:30,SELL,23857.1,23891.807142857142,23891.807142857142,23813.71607142857,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-07-01T11:15:00+05:30,2026-07-01T11:15:00+05:30,2026-07-01T11:34:00+05:30,BUY,24018.75,23998.17142857143,23998.17142857143,24044.473214285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-07-01T11:50:00+05:30,2026-07-01T11:50:00+05:30,2026-07-01T11:56:00+05:30,BUY,24018.85,24000.65714285714,24000.65714285714,24041.59107142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-07-01T12:00:00+05:30,2026-07-01T12:00:00+05:30,2026-07-01T12:10:00+05:30,BUY,24026.1,24048.30089285714,24008.339285714286,24048.30089285714,1.25,WIN,A,80,INTRADAY ALIGNED
2026-07-01T13:40:00+05:30,2026-07-01T13:40:00+05:30,2026-07-01T13:45:00+05:30,BUY,24039.8,24022.825,24022.825,24061.01875,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-07-01T14:15:00+05:30,2026-07-01T14:15:00+05:30,2026-07-01T14:31:00+05:30,BUY,24036.05,24021.089285714286,24021.089285714286,24054.75089285714,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-07-02T09:45:00+05:30,2026-07-02T09:45:00+05:30,2026-07-02T10:03:00+05:30,BUY,24147.8,24120.23214285714,24120.23214285714,24182.25982142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-07-02T12:20:00+05:30,2026-07-02T12:20:00+05:30,2026-07-02T13:07:00+05:30,BUY,24123.65,24141.69017857143,24109.21785714286,24141.69017857143,1.25,WIN,A,65,INTRADAY ALIGNED
2026-07-02T13:10:00+05:30,2026-07-02T13:10:00+05:30,2026-07-02T14:00:00+05:30,BUY,24141.85,24126.889285714286,24126.889285714286,24160.55089285714,-1.0,LOSS,A,70,INTRADAY ALIGNED
2026-07-02T14:40:00+05:30,2026-07-02T14:40:00+05:30,2026-07-02T14:49:00+05:30,BUY,24173.7,24193.08392857143,24158.192857142858,24193.08392857143,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-07-03T09:30:00+05:30,2026-07-03T09:30:00+05:30,2026-07-03T10:05:00+05:30,BUY,24349.0,24315.1,24315.1,24391.375,-1.0,LOSS,A,70,INTRADAY ALIGNED
2026-07-03T10:30:00+05:30,2026-07-03T10:30:00+05:30,2026-07-03T11:13:00+05:30,BUY,24347.1,24325.12857142857,24325.12857142857,24374.564285714285,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-07-03T12:05:00+05:30,2026-07-03T12:05:00+05:30,2026-07-03T12:16:00+05:30,BUY,24357.8,24373.349107142858,24345.360714285714,24373.349107142858,1.25,WIN,A,80,INTRADAY ALIGNED
2026-07-03T12:20:00+05:30,2026-07-03T12:20:00+05:30,2026-07-03T12:24:00+05:30,BUY,24368.8,24356.65714285714,24356.65714285714,24383.97857142857,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-07-03T12:55:00+05:30,2026-07-03T12:55:00+05:30,2026-07-03T13:03:00+05:30,BUY,24355.8,24343.04642857143,24343.04642857143,24371.741964285713,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-07-06T10:00:00+05:30,2026-07-06T10:00:00+05:30,2026-07-06T10:29:00+05:30,BUY,24385.25,24410.660714285714,24364.92142857143,24410.660714285714,1.25,WIN,A,65,INTRADAY ALIGNED
2026-07-06T10:30:00+05:30,2026-07-06T10:30:00+05:30,2026-07-06T11:02:00+05:30,BUY,24406.35,24427.961607142857,24389.06071428571,24427.961607142857,1.25,WIN,A,80,INTRADAY ALIGNED
2026-07-06T11:25:00+05:30,2026-07-06T11:25:00+05:30,2026-07-06T11:54:00+05:30,BUY,24425.05,24408.917857142857,24408.917857142857,24445.215178571427,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-07-06T12:00:00+05:30,2026-07-06T12:00:00+05:30,2026-07-06T12:14:00+05:30,BUY,24424.75,24441.116071428572,24411.657142857144,24441.116071428572,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-07-06T12:15:00+05:30,2026-07-06T12:15:00+05:30,2026-07-06T12:50:00+05:30,BUY,24443.1,24430.87857142857,24430.87857142857,24458.376785714285,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-07-06T13:10:00+05:30,2026-07-06T13:10:00+05:30,2026-07-06T13:21:00+05:30,BUY,24448.4,24435.81428571429,24435.81428571429,24464.132142857143,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-07-06T13:40:00+05:30,2026-07-06T13:40:00+05:30,2026-07-06T13:45:00+05:30,BUY,24452.15,24438.62142857143,24438.62142857143,24469.060714285715,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-07-07T09:45:00+05:30,2026-07-07T09:45:00+05:30,2026-07-07T10:11:00+05:30,BUY,24458.9,24490.65,24433.5,24490.65,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-07-07T10:15:00+05:30,2026-07-07T10:15:00+05:30,2026-07-07T11:14:00+05:30,BUY,24483.35,24514.62232142857,24458.33214285714,24514.62232142857,1.25,WIN,A,75,INTRADAY ALIGNED
2026-07-07T11:15:00+05:30,2026-07-07T11:15:00+05:30,2026-07-07T12:17:00+05:30,BUY,24512.55,24495.307142857142,24495.307142857142,24534.10357142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-07-08T10:15:00+05:30,2026-07-08T10:15:00+05:30,2026-07-08T10:37:00+05:30,SELL,24236.2,24266.64285714286,24266.64285714286,24198.14642857143,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-07-08T11:50:00+05:30,2026-07-08T11:50:00+05:30,2026-07-08T12:09:00+05:30,SELL,24252.3,24232.19732142857,24268.382142857143,24232.19732142857,1.25,WIN,A,65,INTRADAY ALIGNED
2026-07-08T12:10:00+05:30,2026-07-08T12:10:00+05:30,2026-07-08T12:25:00+05:30,SELL,24229.0,24208.366071428572,24245.507142857143,24208.366071428572,1.25,WIN,A,80,INTRADAY ALIGNED
2026-07-08T12:30:00+05:30,2026-07-08T12:30:00+05:30,2026-07-08T12:40:00+05:30,SELL,24207.6,24184.89464285714,24225.764285714286,24184.89464285714,1.25,WIN,A,80,INTRADAY ALIGNED
2026-07-08T13:50:00+05:30,2026-07-08T13:50:00+05:30,2026-07-08T13:52:00+05:30,SELL,24120.75,24093.4375,24142.6,24093.4375,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-07-08T13:55:00+05:30,2026-07-08T13:55:00+05:30,2026-07-08T13:59:00+05:30,SELL,24064.5,24033.165178571428,24089.567857142858,24033.165178571428,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-07-08T14:00:00+05:30,2026-07-08T14:00:00+05:30,2026-07-08T14:05:00+05:30,SELL,24012.05,23975.250892857144,24041.489285714284,23975.250892857144,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-07-08T14:10:00+05:30,2026-07-08T14:10:00+05:30,2026-07-08T14:15:00+05:30,SELL,23926.5,23881.450892857145,23962.539285714287,23881.450892857145,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-07-08T14:20:00+05:30,2026-07-08T14:20:00+05:30,2026-07-08T14:37:00+05:30,SELL,23912.55,23859.692857142858,23954.835714285713,23859.692857142858,1.25,WIN,A+,90,INTRADAY ALIGNED
